k,arm,score_name,threshold,coverage,selective_risk,selective_accuracy,accepted_count,abstained_count
2,p1,max_probability,0.9753941650614075,0.3855421686746988,0.0,1.0,32,51
2,p1,max_probability,0.9774081994788,0.37349397590361444,0.0,1.0,31,52
2,p1,max_probability,0.9798327541368019,0.3614457831325301,0.0,1.0,30,53
2,p1,max_probability,0.9819311462784678,0.3493975903614458,0.0,1.0,29,54
2,p1,max_probability,0.9835327643759535,0.3373493975903614,0.0,1.0,28,55
2,p1,max_probability,0.9866918427089889,0.3373493975903614,0.0,1.0,28,55
2,p1,max_probability,0.9869604618346508,0.3253012048192771,0.0,1.0,27,56
2,p1,max_probability,0.9873350549461558,0.3132530120481928,0.0,1.0,26,57
2,p1,max_probability,0.9886956300633877,0.30120481927710846,0.0,1.0,25,58
2,p1,max_probability,0.9907821669246715,0.2891566265060241,0.0,1.0,24,59
2,p1,max_probability,0.9924518795441736,0.27710843373493976,0.0,1.0,23,60
2,p1,max_probability,0.9947222017733158,0.27710843373493976,0.0,1.0,23,60
2,p1,max_probability,0.9952984419241012,0.26506024096385544,0.0,1.0,22,61
2,p1,max_probability,0.9959160696157454,0.25301204819277107,0.0,1.0,21,62
2,p1,max_probability,0.9965024421631318,0.24096385542168675,0.0,1.0,20,63
2,p1,max_probability,0.9969399668396576,0.2289156626506024,0.0,1.0,19,64
2,p1,max_probability,0.9987868276400583,0.2289156626506024,0.0,1.0,19,64
2,p1,max_probability,0.9992215667757356,0.21686746987951808,0.0,1.0,18,65
2,p1,max_probability,0.9995664580536301,0.20481927710843373,0.0,1.0,17,66
2,p1,max_probability,0.9997505262263142,0.1927710843373494,0.0,1.0,16,67
2,p1,max_probability,0.9997821223267097,0.18072289156626506,0.0,1.0,15,68
2,p1,max_probability,0.9997997068990577,0.1686746987951807,0.0,1.0,14,69
2,p1,max_probability,0.9998049392406089,0.1686746987951807,0.0,1.0,14,69
2,p1,max_probability,0.9998413941092343,0.1566265060240964,0.0,1.0,13,70
2,p1,max_probability,0.9999068877624709,0.14457831325301204,0.0,1.0,12,71
2,p1,max_probability,0.9999632890700566,0.13253012048192772,0.0,1.0,11,72
2,p1,max_probability,0.9999829545766532,0.12048192771084337,0.0,1.0,10,73
2,p1,max_probability,0.9999836141565054,0.12048192771084337,0.0,1.0,10,73
2,p1,max_probability,0.99998772335899,0.10843373493975904,0.0,1.0,9,74
2,p1,max_probability,0.9999902438351761,0.0963855421686747,0.0,1.0,8,75
2,p1,max_probability,0.9999916501557188,0.08433734939759036,0.0,1.0,7,76
2,p1,max_probability,0.9999923814062343,0.07228915662650602,0.0,1.0,6,77
2,p1,max_probability,0.9999929719003472,0.060240963855421686,0.0,1.0,5,78
2,p1,max_probability,0.9999958361456838,0.060240963855421686,0.0,1.0,5,78
2,p1,max_probability,0.9999967727063883,0.04819277108433735,0.0,1.0,4,79
2,p1,max_probability,0.9999974350132746,0.03614457831325301,0.0,1.0,3,80
2,p1,max_probability,0.999997821915688,0.024096385542168676,0.0,1.0,2,81
2,p1,max_probability,0.999997955122141,0.012048192771084338,0.0,1.0,1,82
2,p1,max_probability,0.9999984221597915,0.012048192771084338,0.0,1.0,1,82
2,p1,probability_margin,0.007974600621243388,1.0,0.2289156626506024,0.7710843373493976,83,0
2,p1,probability_margin,0.01383994663888619,0.9879518072289156,0.21951219512195122,0.7804878048780488,82,1
2,p1,probability_margin,0.017062103515157922,0.9759036144578314,0.20987654320987653,0.7901234567901234,81,2
2,p1,probability_margin,0.02166855890265511,0.963855421686747,0.2,0.8,80,3
2,p1,probability_margin,0.028929414117384193,0.9518072289156626,0.189873417721519,0.810126582278481,79,4
2,p1,probability_margin,0.03895050792356967,0.9397590361445783,0.1794871794871795,0.8205128205128205,78,5
2,p1,probability_margin,0.055108920322530675,0.9397590361445783,0.1794871794871795,0.8205128205128205,78,5
2,p1,probability_margin,0.10612467618188365,0.927710843373494,0.16883116883116883,0.8311688311688312,77,6
2,p1,probability_margin,0.1392774989947014,0.9156626506024096,0.17105263157894737,0.8289473684210527,76,7
2,p1,probability_margin,0.21026236883581806,0.9036144578313253,0.17333333333333334,0.8266666666666667,75,8
2,p1,probability_margin,0.31375472361466084,0.891566265060241,0.16216216216216217,0.8378378378378378,74,9
2,p1,probability_margin,0.3454223957639085,0.8795180722891566,0.1506849315068493,0.8493150684931506,73,10
2,p1,probability_margin,0.3470379921399082,0.8795180722891566,0.1506849315068493,0.8493150684931506,73,10
2,p1,probability_margin,0.3548222537350547,0.8674698795180723,0.1388888888888889,0.8611111111111112,72,11
2,p1,probability_margin,0.36489020405518446,0.8554216867469879,0.1267605633802817,0.8732394366197183,71,12
2,p1,probability_margin,0.3839519706392909,0.8433734939759037,0.12857142857142856,0.8714285714285714,70,13
2,p1,probability_margin,0.41531768342867353,0.8313253012048193,0.13043478260869565,0.8695652173913043,69,14
2,p1,probability_margin,0.4331644497793649,0.8313253012048193,0.13043478260869565,0.8695652173913043,69,14
2,p1,probability_margin,0.4494451458401055,0.8192771084337349,0.1323529411764706,0.8676470588235294,68,15
2,p1,probability_margin,0.478625797804818,0.8072289156626506,0.13432835820895522,0.8656716417910447,67,16
2,p1,probability_margin,0.5129757847951091,0.7951807228915663,0.12121212121212122,0.8787878787878788,66,17
2,p1,probability_margin,0.5385934274114412,0.7831325301204819,0.1076923076923077,0.8923076923076924,65,18
2,p1,probability_margin,0.5420343029935516,0.7710843373493976,0.109375,0.890625,64,19
2,p1,probability_margin,0.5651598051349693,0.7710843373493976,0.109375,0.890625,64,19
2,p1,probability_margin,0.5756335466870646,0.7590361445783133,0.09523809523809523,0.9047619047619048,63,20
2,p1,probability_margin,0.5956736060982137,0.7469879518072289,0.0967741935483871,0.9032258064516129,62,21
2,p1,probability_margin,0.6142010055783024,0.7349397590361446,0.08196721311475409,0.9180327868852459,61,22
2,p1,probability_margin,0.6250370079600359,0.7228915662650602,0.06666666666666667,0.9333333333333333,60,23
2,p1,probability_margin,0.6691115373169971,0.7228915662650602,0.06666666666666667,0.9333333333333333,60,23
2,p1,probability_margin,0.6835836553220704,0.7108433734939759,0.05084745762711865,0.9491525423728814,59,24
2,p1,probability_margin,0.6920179741554738,0.6987951807228916,0.05172413793103448,0.9482758620689655,58,25
2,p1,probability_margin,0.6970763658200456,0.6867469879518072,0.05263157894736842,0.9473684210526315,57,26
2,p1,probability_margin,0.7024026286034306,0.6746987951807228,0.05357142857142857,0.9464285714285714,56,27
2,p1,probability_margin,0.714624252295551,0.6626506024096386,0.03636363636363636,0.9636363636363636,55,28
2,p1,probability_margin,0.7558814403165015,0.6626506024096386,0.03636363636363636,0.9636363636363636,55,28
2,p1,probability_margin,0.7649190648434633,0.6506024096385542,0.037037037037037035,0.9629629629629629,54,29
2,p1,probability_margin,0.7667034782389366,0.6385542168674698,0.03773584905660377,0.9622641509433962,53,30
2,p1,probability_margin,0.7690408954292439,0.6265060240963856,0.038461538461538464,0.9615384615384616,52,31
2,p1,probability_margin,0.7744810724707437,0.6144578313253012,0.0392156862745098,0.9607843137254902,51,32
2,p1,probability_margin,0.7836878488496558,0.6144578313253012,0.0392156862745098,0.9607843137254902,51,32
2,p1,probability_margin,0.7896659065837177,0.6024096385542169,0.04,0.96,50,33
2,p1,probability_margin,0.7967628559875469,0.5903614457831325,0.04081632653061224,0.9591836734693877,49,34
2,p1,probability_margin,0.8010883767378402,0.5783132530120482,0.020833333333333332,0.9791666666666666,48,35
2,p1,probability_margin,0.8076323901524226,0.5662650602409639,0.0,1.0,47,36
2,p1,probability_margin,0.8245973721116632,0.5542168674698795,0.0,1.0,46,37
2,p1,probability_margin,0.8394127636004866,0.5542168674698795,0.0,1.0,46,37
2,p1,probability_margin,0.8414138035826904,0.5421686746987951,0.0,1.0,45,38
2,p1,probability_margin,0.8544359867995013,0.5301204819277109,0.0,1.0,44,39
2,p1,probability_margin,0.8676699212573825,0.5180722891566265,0.0,1.0,43,40
2,p1,probability_margin,0.8753388810458049,0.5060240963855421,0.0,1.0,42,41
2,p1,probability_margin,0.892414839917499,0.5060240963855421,0.0,1.0,42,41
2,p1,probability_margin,0.902166140192708,0.4939759036144578,0.0,1.0,41,42
2,p1,probability_margin,0.9048309612665717,0.4819277108433735,0.0,1.0,40,43
2,p1,probability_margin,0.9068289271504988,0.46987951807228917,0.0,1.0,39,44
2,p1,probability_margin,0.9098539704875191,0.4578313253012048,0.0,1.0,38,45
2,p1,probability_margin,0.9145128226475738,0.4457831325301205,0.0,1.0,37,46
2,p1,probability_margin,0.9310855024238729,0.4457831325301205,0.0,1.0,37,46
2,p1,probability_margin,0.9402381931498072,0.43373493975903615,0.0,1.0,36,47
2,p1,probability_margin,0.9440703361147015,0.42168674698795183,0.0,1.0,35,48
2,p1,probability_margin,0.9464694866740793,0.40963855421686746,0.0,1.0,34,49
2,p1,probability_margin,0.9498462414317609,0.39759036144578314,0.0,1.0,33,50
2,p1,probability_margin,0.9538935300273437,0.3855421686746988,0.0,1.0,32,51
2,p1,probability_margin,0.958994847331123,0.3855421686746988,0.0,1.0,32,51
2,p1,probability_margin,0.9607684626401357,0.37349397590361444,0.0,1.0,31,52
2,p1,probability_margin,0.9624750727121051,0.3614457831325301,0.0,1.0,30,53
2,p1,probability_margin,0.9648636046292676,0.3493975903614458,0.0,1.0,29,54
2,p1,probability_margin,0.9680494854359962,0.3373493975903614,0.0,1.0,28,55
2,p1,probability_margin,0.9742894138202126,0.3373493975903614,0.0,1.0,28,55
2,p1,probability_margin,0.9777484178415438,0.3253012048192771,0.0,1.0,27,56
2,p1,probability_margin,0.9792740331580413,0.3132530120481928,0.0,1.0,26,57
2,p1,probability_margin,0.9814237750617959,0.30120481927710846,0.0,1.0,25,58
2,p1,probability_margin,0.9842840069379077,0.2891566265060241,0.0,1.0,24,59
2,p1,probability_margin,0.9854718574979818,0.27710843373493976,0.0,1.0,23,60
2,p1,probability_margin,0.9907159534617934,0.27710843373493976,0.0,1.0,23,60
2,p1,probability_margin,0.9921172325634626,0.26506024096385544,0.0,1.0,22,61
2,p1,probability_margin,0.9928928431627073,0.25301204819277107,0.0,1.0,21,62
2,p1,probability_margin,0.9938139129475917,0.24096385542168675,0.0,1.0,20,63
2,p1,probability_margin,0.9951216390921485,0.2289156626506024,0.0,1.0,19,64
2,p1,probability_margin,0.9980073346573219,0.2289156626506024,0.0,1.0,19,64
2,p1,probability_margin,0.9987471878676027,0.21686746987951808,0.0,1.0,18,65
2,p1,probability_margin,0.9992616801573303,0.20481927710843373,0.0,1.0,17,66
2,p1,probability_margin,0.9995485893550561,0.1927710843373494,0.0,1.0,16,67
2,p1,probability_margin,0.9996324806346769,0.18072289156626506,0.0,1.0,15,68
2,p1,probability_margin,0.9996507981007394,0.1686746987951807,0.0,1.0,14,69
2,p1,probability_margin,0.9996509878315526,0.1686746987951807,0.0,1.0,14,69
2,p1,probability_margin,0.9997357562400291,0.1566265060240964,0.0,1.0,13,70
2,p1,probability_margin,0.9998540636694851,0.14457831325301204,0.0,1.0,12,71
2,p1,probability_margin,0.9999444757809433,0.13253012048192772,0.0,1.0,11,72
2,p1,probability_margin,0.9999731823795807,0.12048192771084337,0.0,1.0,10,73
2,p1,probability_margin,0.9999737715656204,0.12048192771084337,0.0,1.0,10,73
2,p1,probability_margin,0.9999793205833949,0.10843373493975904,0.0,1.0,9,74
2,p1,probability_margin,0.9999841650714011,0.0963855421686747,0.0,1.0,8,75
2,p1,probability_margin,0.9999865431199815,0.08433734939759036,0.0,1.0,7,76
2,p1,probability_margin,0.9999869482391346,0.07228915662650602,0.0,1.0,6,77
2,p1,probability_margin,0.9999877018959672,0.060240963855421686,0.0,1.0,5,78
2,p1,probability_margin,0.9999931467325343,0.060240963855421686,0.0,1.0,5,78
2,p1,probability_margin,0.9999948240816126,0.04819277108433735,0.0,1.0,4,79
2,p1,probability_margin,0.9999960913135467,0.03614457831325301,0.0,1.0,3,80
2,p1,probability_margin,0.9999968771310699,0.024096385542168676,0.0,1.0,2,81
2,p1,probability_margin,0.9999970777722254,0.012048192771084338,0.0,1.0,1,82
2,p1,probability_margin,0.9999976514930468,0.012048192771084338,0.0,1.0,1,82
2,p1,one_minus_normalized_entropy,0.21485370903564271,1.0,0.2289156626506024,0.7710843373493976,83,0
2,p1,one_minus_normalized_entropy,0.22005373075708665,0.9879518072289156,0.21951219512195122,0.7804878048780488,82,1
2,p1,one_minus_normalized_entropy,0.2666664996651891,0.9759036144578314,0.2222222222222222,0.7777777777777778,81,2
2,p1,one_minus_normalized_entropy,0.29241930237969593,0.963855421686747,0.2125,0.7875,80,3
2,p1,one_minus_normalized_entropy,0.2944092771376862,0.9518072289156626,0.20253164556962025,0.7974683544303798,79,4
2,p1,one_minus_normalized_entropy,0.299538875289348,0.9397590361445783,0.19230769230769232,0.8076923076923077,78,5
2,p1,one_minus_normalized_entropy,0.3039781330269875,0.9397590361445783,0.19230769230769232,0.8076923076923077,78,5
2,p1,one_minus_normalized_entropy,0.33366772614901447,0.927710843373494,0.18181818181818182,0.8181818181818182,77,6
2,p1,one_minus_normalized_entropy,0.34793362789720134,0.9156626506024096,0.17105263157894737,0.8289473684210527,76,7
2,p1,one_minus_normalized_entropy,0.3570169870661996,0.9036144578313253,0.17333333333333334,0.8266666666666667,75,8
2,p1,one_minus_normalized_entropy,0.366767570043199,0.891566265060241,0.17567567567567569,0.8243243243243243,74,9
2,p1,one_minus_normalized_entropy,0.36700080174800137,0.8795180722891566,0.1780821917808219,0.821917808219178,73,10
2,p1,one_minus_normalized_entropy,0.36983971814322913,0.8795180722891566,0.1780821917808219,0.821917808219178,73,10
2,p1,one_minus_normalized_entropy,0.3921506199447399,0.8674698795180723,0.18055555555555555,0.8194444444444444,72,11
2,p1,one_minus_normalized_entropy,0.4100862713271197,0.8554216867469879,0.16901408450704225,0.8309859154929577,71,12
2,p1,one_minus_normalized_entropy,0.4199721539827544,0.8433734939759037,0.15714285714285714,0.8428571428571429,70,13
2,p1,one_minus_normalized_entropy,0.4278000263851139,0.8313253012048193,0.14492753623188406,0.855072463768116,69,14
2,p1,one_minus_normalized_entropy,0.43987097746418313,0.8313253012048193,0.14492753623188406,0.855072463768116,69,14
2,p1,one_minus_normalized_entropy,0.4555829102850434,0.8192771084337349,0.1323529411764706,0.8676470588235294,68,15
2,p1,one_minus_normalized_entropy,0.4691008330772293,0.8072289156626506,0.11940298507462686,0.8805970149253731,67,16
2,p1,one_minus_normalized_entropy,0.4814426727363305,0.7951807228915663,0.10606060606060606,0.8939393939393939,66,17
2,p1,one_minus_normalized_entropy,0.4920151960781374,0.7831325301204819,0.09230769230769231,0.9076923076923077,65,18
2,p1,one_minus_normalized_entropy,0.49910030452050885,0.7710843373493976,0.09375,0.90625,64,19
2,p1,one_minus_normalized_entropy,0.5239406979775997,0.7710843373493976,0.09375,0.90625,64,19
2,p1,one_minus_normalized_entropy,0.5438534397996898,0.7590361445783133,0.07936507936507936,0.9206349206349206,63,20
2,p1,one_minus_normalized_entropy,0.5601370974614497,0.7469879518072289,0.08064516129032258,0.9193548387096774,62,21
2,p1,one_minus_normalized_entropy,0.5699423004057224,0.7349397590361446,0.06557377049180328,0.9344262295081968,61,22
2,p1,one_minus_normalized_entropy,0.5738870052668007,0.7228915662650602,0.06666666666666667,0.9333333333333333,60,23
2,p1,one_minus_normalized_entropy,0.5858339489895448,0.7228915662650602,0.06666666666666667,0.9333333333333333,60,23
2,p1,one_minus_normalized_entropy,0.5901140536900239,0.7108433734939759,0.06779661016949153,0.9322033898305084,59,24
2,p1,one_minus_normalized_entropy,0.6077832642171973,0.6987951807228916,0.05172413793103448,0.9482758620689655,58,25
2,p1,one_minus_normalized_entropy,0.6217220021356168,0.6867469879518072,0.03508771929824561,0.9649122807017544,57,26
2,p1,one_minus_normalized_entropy,0.6317589115693878,0.6746987951807228,0.03571428571428571,0.9642857142857143,56,27
2,p1,one_minus_normalized_entropy,0.651849921645217,0.6626506024096386,0.03636363636363636,0.9636363636363636,55,28
2,p1,one_minus_normalized_entropy,0.6626491211922106,0.6626506024096386,0.03636363636363636,0.9636363636363636,55,28
2,p1,one_minus_normalized_entropy,0.6746838077382972,0.6506024096385542,0.018518518518518517,0.9814814814814815,54,29
2,p1,one_minus_normalized_entropy,0.6793092664573158,0.6385542168674698,0.0,1.0,53,30
2,p1,one_minus_normalized_entropy,0.6853138738959403,0.6265060240963856,0.0,1.0,52,31
2,p1,one_minus_normalized_entropy,0.6977773168833462,0.6144578313253012,0.0,1.0,51,32
2,p1,one_minus_normalized_entropy,0.7032473664239507,0.6144578313253012,0.0,1.0,51,32
2,p1,one_minus_normalized_entropy,0.7034599382577751,0.6024096385542169,0.0,1.0,50,33
2,p1,one_minus_normalized_entropy,0.7056448807101379,0.5903614457831325,0.0,1.0,49,34
2,p1,one_minus_normalized_entropy,0.716119779043599,0.5783132530120482,0.0,1.0,48,35
2,p1,one_minus_normalized_entropy,0.7304350682679315,0.5662650602409639,0.0,1.0,47,36
2,p1,one_minus_normalized_entropy,0.738848505882991,0.5542168674698795,0.0,1.0,46,37
2,p1,one_minus_normalized_entropy,0.7471198187457847,0.5542168674698795,0.0,1.0,46,37
2,p1,one_minus_normalized_entropy,0.7623528448271902,0.5421686746987951,0.0,1.0,45,38
2,p1,one_minus_normalized_entropy,0.770725911091688,0.5301204819277109,0.0,1.0,44,39
2,p1,one_minus_normalized_entropy,0.7739278728914775,0.5180722891566265,0.0,1.0,43,40
2,p1,one_minus_normalized_entropy,0.7780782211081466,0.5060240963855421,0.0,1.0,42,41
2,p1,one_minus_normalized_entropy,0.790655977277503,0.5060240963855421,0.0,1.0,42,41
2,p1,one_minus_normalized_entropy,0.8049011159103882,0.4939759036144578,0.0,1.0,41,42
2,p1,one_minus_normalized_entropy,0.8197391750090179,0.4819277108433735,0.0,1.0,40,43
2,p1,one_minus_normalized_entropy,0.8300680288596687,0.46987951807228917,0.0,1.0,39,44
2,p1,one_minus_normalized_entropy,0.8389490233754218,0.4578313253012048,0.0,1.0,38,45
2,p1,one_minus_normalized_entropy,0.8523842044034484,0.4457831325301205,0.0,1.0,37,46
2,p1,one_minus_normalized_entropy,0.867900009618303,0.4457831325301205,0.0,1.0,37,46
2,p1,one_minus_normalized_entropy,0.8804593348768862,0.43373493975903615,0.0,1.0,36,47
2,p1,one_minus_normalized_entropy,0.8892377813110669,0.42168674698795183,0.0,1.0,35,48
2,p1,one_minus_normalized_entropy,0.8977260653488724,0.40963855421686746,0.0,1.0,34,49
2,p1,one_minus_normalized_entropy,0.9058989065834459,0.39759036144578314,0.0,1.0,33,50
2,p1,one_minus_normalized_entropy,0.9084117502958103,0.3855421686746988,0.0,1.0,32,51
2,p1,one_minus_normalized_entropy,0.9127116642568562,0.3855421686746988,0.0,1.0,32,51
2,p1,one_minus_normalized_entropy,0.9164978588115155,0.37349397590361444,0.0,1.0,31,52
2,p1,one_minus_normalized_entropy,0.924032408603911,0.3614457831325301,0.0,1.0,30,53
2,p1,one_minus_normalized_entropy,0.9319891402132567,0.3493975903614458,0.0,1.0,29,54
2,p1,one_minus_normalized_entropy,0.9362929997449637,0.3373493975903614,0.0,1.0,28,55
2,p1,one_minus_normalized_entropy,0.9427575166441841,0.3373493975903614,0.0,1.0,28,55
2,p1,one_minus_normalized_entropy,0.9457144343976127,0.3253012048192771,0.0,1.0,27,56
2,p1,one_minus_normalized_entropy,0.9470230580814509,0.3132530120481928,0.0,1.0,26,57
2,p1,one_minus_normalized_entropy,0.95092973132122,0.30120481927710846,0.0,1.0,25,58
2,p1,one_minus_normalized_entropy,0.958411074445997,0.2891566265060241,0.0,1.0,24,59
2,p1,one_minus_normalized_entropy,0.9665425946621662,0.27710843373493976,0.0,1.0,23,60
2,p1,one_minus_normalized_entropy,0.974010441053425,0.27710843373493976,0.0,1.0,23,60
2,p1,one_minus_normalized_entropy,0.9765812404058881,0.26506024096385544,0.0,1.0,22,61
2,p1,one_minus_normalized_entropy,0.9794864895672333,0.25301204819277107,0.0,1.0,21,62
2,p1,one_minus_normalized_entropy,0.9818321321538347,0.24096385542168675,0.0,1.0,20,63
2,p1,one_minus_normalized_entropy,0.98349865746184,0.2289156626506024,0.0,1.0,19,64
2,p1,one_minus_normalized_entropy,0.9926351448533506,0.2289156626506024,0.0,1.0,19,64
2,p1,one_minus_normalized_entropy,0.994933639234823,0.21686746987951808,0.0,1.0,18,65
2,p1,one_minus_normalized_entropy,0.9970635808736972,0.20481927710843373,0.0,1.0,17,66
2,p1,one_minus_normalized_entropy,0.9982287388592148,0.1927710843373494,0.0,1.0,16,67
2,p1,one_minus_normalized_entropy,0.998397617053737,0.18072289156626506,0.0,1.0,15,68
2,p1,one_minus_normalized_entropy,0.9985263775935322,0.1686746987951807,0.0,1.0,14,69
2,p1,one_minus_normalized_entropy,0.9985707308758831,0.1686746987951807,0.0,1.0,14,69
2,p1,one_minus_normalized_entropy,0.9988000058389065,0.1566265060240964,0.0,1.0,13,70
2,p1,one_minus_normalized_entropy,0.9992592510388743,0.14457831325301204,0.0,1.0,12,71
2,p1,one_minus_normalized_entropy,0.99967846214465,0.13253012048192772,0.0,1.0,11,72
2,p1,one_minus_normalized_entropy,0.9998417523406944,0.12048192771084337,0.0,1.0,10,73
2,p1,one_minus_normalized_entropy,0.9998486397883742,0.12048192771084337,0.0,1.0,10,73
2,p1,one_minus_normalized_entropy,0.9998842012588761,0.10843373493975904,0.0,1.0,9,74
2,p1,one_minus_normalized_entropy,0.9999061145227873,0.0963855421686747,0.0,1.0,8,75
2,p1,one_minus_normalized_entropy,0.9999188941710937,0.08433734939759036,0.0,1.0,7,76
2,p1,one_minus_normalized_entropy,0.9999259030065721,0.07228915662650602,0.0,1.0,6,77
2,p1,one_minus_normalized_entropy,0.9999311105289435,0.060240963855421686,0.0,1.0,5,78
2,p1,one_minus_normalized_entropy,0.999957204642393,0.060240963855421686,0.0,1.0,5,78
2,p1,one_minus_normalized_entropy,0.9999660537262374,0.04819277108433735,0.0,1.0,4,79
2,p1,one_minus_normalized_entropy,0.9999725110479807,0.03614457831325301,0.0,1.0,3,80
2,p1,one_minus_normalized_entropy,0.9999762868632471,0.024096385542168676,0.0,1.0,2,81
2,p1,one_minus_normalized_entropy,0.9999776237180525,0.012048192771084338,0.0,1.0,1,82
2,p1,one_minus_normalized_entropy,0.9999824793246659,0.012048192771084338,0.0,1.0,1,82
3,p0,max_probability,0.35070887097861364,1.0,0.23636363636363636,0.7636363636363637,55,0
3,p0,max_probability,0.3602392141515169,0.9818181818181818,0.2222222222222222,0.7777777777777778,54,1
3,p0,max_probability,0.3709890394957216,0.9636363636363636,0.20754716981132076,0.7924528301886793,53,2
3,p0,max_probability,0.3887508873249098,0.9636363636363636,0.20754716981132076,0.7924528301886793,53,2
3,p0,max_probability,0.4028584923393374,0.9454545454545454,0.19230769230769232,0.8076923076923077,52,3
3,p0,max_probability,0.4082872706687083,0.9454545454545454,0.19230769230769232,0.8076923076923077,52,3
3,p0,max_probability,0.4118238837677396,0.9272727272727272,0.17647058823529413,0.8235294117647058,51,4
3,p0,max_probability,0.4129952903288464,0.9272727272727272,0.17647058823529413,0.8235294117647058,51,4
3,p0,max_probability,0.41353545078423276,0.9090909090909091,0.16,0.84,50,5
3,p0,max_probability,0.4136416295419364,0.9090909090909091,0.16,0.84,50,5
3,p0,max_probability,0.418243318676105,0.8909090909090909,0.14285714285714285,0.8571428571428571,49,6
3,p0,max_probability,0.42441843644203625,0.8909090909090909,0.14285714285714285,0.8571428571428571,49,6
3,p0,max_probability,0.42932212268298237,0.8727272727272727,0.14583333333333334,0.8541666666666666,48,7
3,p0,max_probability,0.4338911482314415,0.8727272727272727,0.14583333333333334,0.8541666666666666,48,7
3,p0,max_probability,0.43389114823144154,0.8545454545454545,0.14893617021276595,0.851063829787234,47,8
3,p0,max_probability,0.43398307272667247,0.8181818181818182,0.13333333333333333,0.8666666666666667,45,10
3,p0,max_probability,0.4342588462123652,0.8181818181818182,0.13333333333333333,0.8666666666666667,45,10
3,p0,max_probability,0.4345349881920015,0.8,0.13636363636363635,0.8636363636363636,44,11
3,p0,max_probability,0.4348115270112692,0.8,0.13636363636363635,0.8636363636363636,44,11
3,p0,max_probability,0.439306675314175,0.7818181818181819,0.13953488372093023,0.8604651162790697,43,12
3,p0,max_probability,0.4462833586074561,0.7818181818181819,0.13953488372093023,0.8604651162790697,43,12
3,p0,max_probability,0.44886168926396786,0.7636363636363637,0.14285714285714285,0.8571428571428571,42,13
3,p0,max_probability,0.45018334773854557,0.7636363636363637,0.14285714285714285,0.8571428571428571,42,13
3,p0,max_probability,0.45663034434682703,0.7454545454545455,0.14634146341463414,0.8536585365853658,41,14
3,p0,max_probability,0.4636369695967392,0.7272727272727273,0.15,0.85,40,15
3,p0,max_probability,0.4725136147333318,0.7272727272727273,0.15,0.85,40,15
3,p0,max_probability,0.4810313386394443,0.7090909090909091,0.1282051282051282,0.8717948717948718,39,16
3,p0,max_probability,0.4882928382388766,0.7090909090909091,0.1282051282051282,0.8717948717948718,39,16
3,p0,max_probability,0.4947293180197708,0.6909090909090909,0.13157894736842105,0.868421052631579,38,17
3,p0,max_probability,0.49976326410915034,0.6909090909090909,0.13157894736842105,0.868421052631579,38,17
3,p0,max_probability,0.5034093875225272,0.6727272727272727,0.13513513513513514,0.8648648648648649,37,18
3,p0,max_probability,0.5057668184510444,0.6727272727272727,0.13513513513513514,0.8648648648648649,37,18
3,p0,max_probability,0.5068256389848039,0.6545454545454545,0.1388888888888889,0.8611111111111112,36,19
3,p0,max_probability,0.5072351543211846,0.6545454545454545,0.1388888888888889,0.8611111111111112,36,19
3,p0,max_probability,0.509931857343642,0.6363636363636364,0.11428571428571428,0.8857142857142857,35,20
3,p0,max_probability,0.5131483757492986,0.6363636363636364,0.11428571428571428,0.8857142857142857,35,20
3,p0,max_probability,0.5132675060606192,0.6363636363636364,0.11428571428571428,0.8857142857142857,35,20
3,p0,max_probability,0.5142992145727049,0.6,0.12121212121212122,0.8787878787878788,33,22
3,p0,max_probability,0.5235845911814755,0.6,0.12121212121212122,0.8787878787878788,33,22
3,p0,max_probability,0.5337146743537057,0.5818181818181818,0.125,0.875,32,23
3,p0,max_probability,0.5462582048501058,0.5818181818181818,0.125,0.875,32,23
3,p0,max_probability,0.5551028951081582,0.5636363636363636,0.12903225806451613,0.8709677419354839,31,24
3,p0,max_probability,0.5585674541104321,0.5636363636363636,0.12903225806451613,0.8709677419354839,31,24
3,p0,max_probability,0.5611985791768366,0.5454545454545454,0.1,0.9,30,25
3,p0,max_probability,0.5631629570945454,0.5454545454545454,0.1,0.9,30,25
3,p0,max_probability,0.5661787388586507,0.5272727272727272,0.06896551724137931,0.9310344827586207,29,26
3,p0,max_probability,0.5696372169791332,0.5272727272727272,0.06896551724137931,0.9310344827586207,29,26
3,p0,max_probability,0.5734480848669089,0.509090909090909,0.07142857142857142,0.9285714285714286,28,27
3,p0,max_probability,0.577320237931605,0.509090909090909,0.07142857142857142,0.9285714285714286,28,27
3,p0,max_probability,0.5779273391994553,0.4727272727272727,0.07692307692307693,0.9230769230769231,26,29
3,p0,max_probability,0.5820252727574448,0.4727272727272727,0.07692307692307693,0.9230769230769231,26,29
3,p0,max_probability,0.5860047702201296,0.45454545454545453,0.08,0.92,25,30
3,p0,max_probability,0.5897029819564665,0.45454545454545453,0.08,0.92,25,30
3,p0,max_probability,0.5925309468587062,0.43636363636363634,0.041666666666666664,0.9583333333333334,24,31
3,p0,max_probability,0.5942711032183248,0.43636363636363634,0.041666666666666664,0.9583333333333334,24,31
3,p0,max_probability,0.5986890319239893,0.41818181818181815,0.043478260869565216,0.9565217391304348,23,32
3,p0,max_probability,0.6049479291175603,0.41818181818181815,0.043478260869565216,0.9565217391304348,23,32
